state	Upper-Lin_II	Lower-Lin_I	Lower-Lin_IV	Upper-Lin_IV	Upper-Lin_I	Lower-Lin_III	Upper-Lin_III
70400000	1655.748962	1790.262242	1985.181248	1966.564087	1657.667078	1964.897196	1808.788036
70500000	1720.605966	1802.867696	1988.616817	1944.035178	1715.044367	1963.506732	1818.209637
70600000	1762.365316	1863.437353	2004.136660	1974.906343	1721.711077	1978.293200	1880.441077
70700000	1835.582147	1817.171985	1993.405721	1980.334121	1722.424268	1982.330997	1868.872725
70800000	1869.395466	1884.485477	2003.459944	1969.543341	1822.016570	1989.174597	1876.884593
70900000	1841.772672	1879.997034	1993.534011	1966.107095	1760.705623	1986.432621	1886.798156
71000000	1764.064380	1835.975212	2003.230864	1973.614199	1705.779053	1979.641150	1861.679913
71100000	1776.685023	1862.929135	2004.441140	1974.390025	1760.036558	1979.758938	1876.505030
71200000	1811.312727	1859.173909	2002.992566	1981.707534	1722.053099	1972.453536	1883.489510
71300000	1791.653652	1842.923523	2002.844532	1970.882484	1677.932271	1972.963418	1868.956909
71400000	1862.744354	1883.084068	2001.189358	1981.481620	1780.585103	1987.797744	1905.589212
71500000	1842.237148	1890.258503	2005.092325	1981.828853	1763.444997	1992.328629	1892.528378
71600000	1842.321734	1876.903017	2004.707619	1980.098405	1799.714094	1992.651360	1940.179601
71700000	1844.305466	1911.867083	1994.183063	1980.000868	1831.940625	1995.668757	1906.103299
71800000	1826.782718	1918.983346	1993.846392	1965.772695	1793.179944	1988.736929	1921.911430
71900000	1833.080821	1927.119612	1990.883448	1969.741492	1801.103912	1976.650299	1906.930948
72000000	1838.759484	1925.828507	1998.982626	1975.846828	1824.103292	1996.025941	1937.074544
72100000	1846.647385	1912.779132	2000.408724	1967.984402	1797.275380	1985.474113	1912.101641
72200000	1846.244767	1887.397576	1998.593981	1972.922969	1780.683949	1997.160497	1891.459316
72300000	1834.392769	1868.934386	1995.592986	1974.934098	1765.206225	1976.865584	1885.592248
72400000	1837.928349	1887.685239	2004.350591	1980.306295	1771.128201	1996.384003	1905.875532
72500000	1863.270780	1918.244028	1994.732149	1975.558522	1823.317825	1991.227753	1926.594282
72600000	1891.494489	1884.085673	2004.118274	1978.416651	1807.371067	1988.063828	1923.093963
72700000	1900.896159	1920.914783	2006.802392	1978.160952	1832.855643	1979.785308	1914.563890
72800000	1866.760458	1924.430781	2005.752248	1979.297452	1820.999164	1996.761275	1939.709817
72900000	1898.269104	1918.285493	2005.374013	1977.298656	1814.372165	1998.223501	1933.907250
73000000	1858.475030	1928.042814	2001.397762	1977.107025	1840.988270	1995.059685	1916.711124
73100000	1839.169134	1909.222789	2006.798553	1977.838406	1852.284976	1995.329154	1918.871430
73200000	1852.396520	1911.438037	2002.438609	1980.383082	1834.867353	1996.930501	1918.815464
73300000	1852.320863	1887.895760	2003.518069	1980.719600	1745.636863	1979.400524	1890.346341
73400000	1837.800412	1887.931500	2005.558241	1979.600784	1808.916806	1991.639180	1904.363174
73500000	1887.669678	1908.954780	2005.064082	1981.180384	1828.154787	1978.084344	1919.265427
73600000	1875.708215	1927.491651	1993.521658	1981.047934	1841.642552	1994.539519	1952.535883
73700000	1871.001793	1915.440269	1998.286722	1981.897181	1818.408342	1994.648285	1922.588413
73800000	1816.015181	1908.382971	1993.667719	1963.753801	1830.010012	1995.299406	1932.398722
73900000	1870.654544	1914.519985	2003.499703	1975.308906	1833.904652	1995.948541	1917.377098
74000000	1814.011659	1890.575341	2000.726377	1969.454594	1793.199826	1985.430437	1862.897884
74100000	1821.461041	1895.211143	2000.612908	1976.148913	1810.073021	1995.284100	1894.659845
74200000	1853.906333	1895.601792	2003.052859	1981.470766	1829.177359	1991.643306	1907.404630
74300000	1881.358880	1929.816721	1999.184154	1976.911907	1881.718993	1998.450071	1937.166197
74400000	1872.275729	1937.462812	2005.329010	1978.750378	1838.709910	2000.579768	1938.806328
74500000	1897.856304	1932.872869	2005.982818	1980.180421	1834.157298	2003.217138	1940.883556
74600000	1826.824622	1916.416038	2004.046414	1978.457180	1808.582244	2002.805931	1941.434682
74700000	1888.767923	1907.416385	2002.713566	1981.629020	1818.031430	1984.280116	1896.774592
74800000	1863.361784	1912.823784	2003.319638	1967.780171	1817.592990	1987.408687	1915.821257
74900000	1891.402744	1944.661430	1999.874343	1978.762719	1825.428780	1996.672908	1922.608404
75000000	1890.438997	1929.539218	2000.208335	1981.472946	1840.567999	1994.035306	1930.094385
75100000	1839.157052	1880.120852	1990.947874	1962.725754	1786.105908	1997.362666	1918.307675
75200000	1901.137935	1934.846954	1997.750526	1979.547607	1838.010067	1993.917509	1913.320558
75300000	1862.062152	1920.168074	1998.606481	1976.031541	1824.095023	1974.696222	1903.164398
75400000	1810.469784	1926.143006	2000.150161	1974.783848	1850.464260	1987.824409	1939.221565
75500000	1836.962463	1919.447258	2005.246362	1979.915683	1861.162337	1997.843187	1931.196821
75600000	1786.504188	1920.405971	2002.512775	1981.677968	1827.216528	2000.442462	1942.534345
75700000	1843.522590	1908.778686	2003.182648	1979.711752	1813.295591	1991.678276	1939.361888
75800000	1860.257666	1890.796477	1999.575765	1969.401750	1813.192385	1993.551625	1910.079451
75900000	1913.746171	1910.531938	2001.163560	1973.544330	1849.006395	1991.984401	1918.391377
76000000	1857.768932	1901.180472	2003.152385	1981.114307	1799.061364	1988.902166	1892.708427
76100000	1871.162875	1903.334486	2003.964812	1979.296749	1812.680783	1987.624423	1922.094230
76200000	1836.101005	1877.930131	1999.961844	1981.761042	1800.520446	1993.117432	1916.589564
76300000	1819.776956	1904.142162	2000.837348	1975.188210	1778.213537	1994.348140	1945.003925
76400000	1830.187621	1886.813063	1991.923326	1976.879148	1770.814792	2001.727497	1912.553784
76500000	1846.510863	1879.539241	1995.066394	1976.860888	1809.358052	1984.500653	1895.874851
76600000	1837.266125	1870.227627	2000.010532	1978.141335	1741.505159	1982.727080	1895.884011
76700000	1800.770369	1882.187342	2004.423653	1974.560366	1790.081773	1988.875950	1904.868266
76800000	1767.759788	1863.719827	2001.428770	1969.999930	1770.420931	1994.584380	1888.293374
76900000	1821.901549	1852.097847	1995.956938	1979.474420	1710.224635	1975.006254	1885.511434
77000000	1763.564303	1864.296917	1990.780288	1979.271210	1710.170609	1988.138993	1868.899936
77100000	1767.362759	1846.385150	1994.724014	1978.495942	1734.695027	1967.503301	1858.218577
77200000	1859.532186	1864.810179	2002.791774	1977.942261	1731.189298	1977.702660	1882.593341
77300000	1866.784610	1881.318163	2003.341895	1981.939847	1803.319483	1986.302545	1904.335968
77400000	1850.064429	1874.621390	1994.623322	1970.137273	1791.931108	1988.759135	1903.935520
77500000	1863.898361	1886.972588	2003.440854	1981.086311	1787.656964	1974.898344	1935.904196
77600000	1828.246769	1876.286764	2002.672636	1981.584663	1777.742896	1995.420963	1906.110027
77700000	1781.147113	1867.923718	2001.858385	1968.920364	1710.283051	1975.649964	1868.025604
77800000	1867.205286	1901.078891	2005.271821	1971.468225	1793.627227	1985.608608	1914.830113
77900000	1847.704908	1906.891976	1996.933006	1975.125564	1817.302640	1978.606799	1921.919238
78000000	1798.963620	1885.376528	2003.684986	1977.546955	1776.319130	1979.992959	1900.899046
78100000	1810.016831	1847.213070	2005.440436	1980.988178	1779.122548	1979.446131	1893.990210
78200000	1786.624641	1869.931384	1995.623696	1979.482846	1763.984979	1963.594993	1878.149069
78300000	1839.464514	1880.549252	1999.264719	1971.815707	1785.233095	1983.468311	1887.367873
78400000	1815.176067	1870.802534	1993.696594	1971.891134	1779.551109	1992.026117	1914.273151
78500000	1798.961271	1835.977377	2004.141591	1968.312444	1707.816919	1967.792814	1872.826011
78600000	1795.698373	1846.859844	1995.792772	1968.180542	1740.486735	1974.970387	1862.363141
78700000	1819.101992	1888.009106	1991.079850	1973.705564	1758.159768	1991.131291	1903.608220
78800000	1790.672693	1918.124128	2003.072174	1980.816396	1770.105056	1991.073553	1905.412294
78900000	1869.106797	1919.583778	2005.114678	1976.843153	1802.468828	1983.207343	1908.135729
79000000	1864.482190	1917.330226	1995.811374	1972.287719	1815.837891	2000.157111	1920.630823
79100000	1857.381441	1923.777751	1998.501557	1965.766379	1817.201767	1995.762656	1945.757582
79200000	1830.424900	1915.888533	2002.702341	1981.161312	1803.161586	1993.554519	1931.699973
79300000	1841.436256	1916.450267	1999.886272	1971.662337	1811.593551	1987.650190	1903.692066
79400000	1862.749508	1903.472212	2001.769011	1981.223607	1812.491520	1995.370624	1934.893235
79500000	1823.007578	1880.084684	1991.809105	1979.201815	1787.028764	1978.790991	1882.328866
79600000	1777.870205	1876.500973	2006.459571	1940.193223	1742.697124	1981.687945	1871.198148
79700000	1787.346828	1823.852066	2002.018031	1953.067157	1693.326983	1977.305316	1855.765659
79800000	1771.586234	1815.793632	2000.026496	1980.735185	1669.001189	1984.076909	1882.079473
79900000	1720.641571	1809.693811	1993.835230	1969.111914	1635.981667	1948.367047	1758.157343
80000000	1807.538828	1848.071365	1987.297790	1963.874513	1775.565793	1993.417997	1895.457901
80100000	1839.957528	1855.023112	1997.394409	1971.751538	1756.212373	1992.788533	1879.849341
80200000	1847.130056	1869.683040	2007.186680	1979.652979	1778.987723	1990.726113	1912.474874
80300000	1840.863033	1881.737944	1998.607711	1981.104569	1763.053752	1985.154637	1885.749748
80400000	1843.356212	1904.545407	1990.031782	1964.448890	1799.377728	1992.564611	1929.025250
80500000	1840.649287	1899.874262	1997.584190	1973.924423	1795.857583	1986.949998	1910.818272
80600000	1827.670911	1880.448713	2001.334091	1959.283380	1775.420409	1989.399093	1903.818458
80700000	1860.145483	1904.556526	1999.824898	1976.913070	1789.661857	1978.575126	1904.690614
80800000	1835.735265	1897.034265	2003.272265	1979.293165	1794.206540	1982.910885	1904.776630
80900000	1824.431211	1874.284912	1996.464018	1976.267798	1749.932482	1987.001636	1931.977441
81000000	1782.006536	1863.186073	1996.663728	1980.330360	1743.154761	1973.135325	1849.976689
81100000	1784.779044	1874.609907	1998.498264	1981.213768	1769.030150	1986.011671	1886.029823
81200000	1821.068868	1876.703203	1992.167121	1977.424242	1735.651888	1985.120752	1874.585933
81300000	1807.142860	1877.376072	2000.081045	1961.316038	1774.989292	1987.971949	1862.933374
81400000	1817.575380	1879.663770	2004.013918	1969.806061	1738.234730	1971.320945	1859.982842
81500000	1779.231926	1858.646175	1996.217764	1975.191578	1763.485150	1987.866075	1883.437753
81600000	1807.663182	1862.498024	1999.397646	1980.251578	1788.704555	1987.366169	1908.580939
81700000	1810.961243	1881.318659	2008.274907	1979.302716	1815.755661	1992.629747	1912.355828
81800000	1877.492528	1905.705530	1983.425290	1971.096153	1831.258621	1999.774416	1931.155570
81900000	1866.789313	1922.978450	2004.324341	1970.933837	1812.689926	1992.880107	1928.259634
82000000	1828.916422	1900.773577	1991.445760	1979.073603	1811.287830	1998.807716	1918.377369
82100000	1868.221453	1914.934011	2000.560788	1979.538362	1804.794642	1990.382999	1896.491379
82200000	1844.551134	1884.330413	1990.876028	1964.293570	1758.468324	1981.690470	1900.654261
82300000	1851.696742	1916.578116	1996.364656	1981.337415	1791.940871	1986.338966	1945.580295
82400000	1873.852236	1920.911544	2004.069762	1981.414208	1817.550443	1996.062592	1933.147664
82500000	1847.654716	1926.287154	2001.687235	1975.331765	1830.515356	1986.235748	1914.906109
82600000	1878.269389	1926.831242	1988.184041	1980.633913	1842.584429	1979.369531	1897.539068
82700000	1843.089386	1911.870085	2005.875863	1981.182600	1837.175431	1996.089617	1940.234401
82800000	1874.408310	1932.504805	2001.355515	1981.043473	1839.633470	1992.031864	1934.397743
82900000	1875.365177	1927.315933	1994.382478	1979.709640	1808.474611	1988.294917	1932.377568
83000000	1894.458889	1936.235881	2004.703636	1977.297227	1841.626775	1993.106862	1932.391363
83100000	1894.000031	1942.987800	2002.412303	1981.616720	1880.053286	1997.520489	1941.869366
83200000	1884.075302	1922.620279	2001.220277	1973.531707	1852.358798	1993.256351	1922.786837
83300000	1885.379505	1920.000049	2001.561586	1981.176474	1827.556411	1997.809463	1921.213461
83400000	1858.069298	1904.169937	2001.900462	1981.400159	1829.388084	1994.720352	1947.202673
83500000	1853.782275	1887.398270	2002.365651	1977.853005	1810.273984	1994.080283	1908.163258
83600000	1828.482826	1820.909313	1995.553518	1979.127703	1761.346125	1985.694147	1910.996037
83700000	1832.662131	1878.710621	2002.669425	1978.879486	1794.360526	1975.709009	1885.212431
83800000	1862.744312	1888.328222	1999.050498	1975.801934	1808.037511	1994.229012	1898.974403
83900000	1853.465604	1905.393667	1999.908639	1975.251511	1819.548124	1988.999338	1911.374077
84000000	1836.331506	1921.421350	2000.455722	1969.994286	1847.628833	1980.758216	1907.031900
84100000	1872.169908	1910.412300	2002.875523	1979.181786	1817.097845	1997.633318	1908.544146
84200000	1864.462218	1878.863644	1999.957946	1977.498202	1785.382321	1997.626649	1930.488276
84300000	1856.978415	1872.858453	2000.620219	1979.989615	1774.467123	1987.951310	1905.485734
84400000	1831.360449	1913.011692	2005.721684	1976.362388	1808.282072	1996.140602	1910.750665
84500000	1833.304729	1907.666520	2006.484769	1979.709019	1840.308384	1995.801859	1905.134742
84600000	1875.962616	1925.613682	2001.251095	1980.084472	1819.315092	1995.421269	1944.597201
84700000	1845.395485	1910.734754	1996.272848	1976.316471	1838.591847	1992.145453	1897.633858
84800000	1822.195234	1901.997693	1999.026142	1970.539765	1821.927727	1989.186394	1905.709256
84900000	1862.023185	1904.085292	2002.736566	1981.516298	1756.571438	1992.447671	1900.302347
85000000	1858.650766	1908.396342	2004.662452	1981.666602	1782.264341	1998.882339	1934.383620
85100000	1880.815619	1918.420712	2003.008267	1978.771477	1815.591741	1992.901277	1896.057766
85200000	1865.872143	1909.677692	2004.038473	1972.993559	1817.306006	1996.315902	1923.790999
85300000	1882.913378	1908.731275	2006.334209	1978.172881	1834.362166	1990.026228	1907.708974
85400000	1870.579755	1914.436495	2002.523638	1981.444147	1827.636625	1973.614297	1918.127669
85500000	1799.947293	1889.657161	2005.097323	1976.219629	1768.837606	1942.284831	1875.016060
85600000	1854.741011	1891.390637	2000.014912	1981.328013	1787.613079	1997.400424	1932.179266
85700000	1877.774610	1913.130868	2001.666526	1977.489922	1821.473681	1995.999877	1928.538571
85800000	1899.058103	1908.958726	2002.924109	1978.442000	1826.418650	1989.651975	1902.577642
85900000	1874.939141	1924.162345	1999.182222	1981.484182	1844.544589	1996.996582	1918.946716
86000000	1782.067015	1887.798709	2002.966464	1980.483530	1767.618815	1991.595529	1877.785147
86100000	1858.018569	1919.920585	2006.851425	1973.172343	1822.409590	1994.204620	1916.139001
86200000	1883.453661	1925.006955	2005.781022	1980.420834	1830.448789	1992.804565	1930.679153
86300000	1913.266328	1923.996422	1999.133233	1971.513270	1856.657091	1990.562311	1928.323013
86400000	1898.950555	1935.720061	2006.840902	1978.899117	1842.705733	1999.376930	1921.736886
86500000	1910.261066	1929.489259	2005.672219	1978.092603	1834.078491	1993.430737	1934.996895
86600000	1887.506631	1930.266156	1998.021963	1969.340949	1857.296259	2001.132538	1942.637436
86700000	1891.445213	1929.414371	2002.053207	1975.732193	1851.008726	1996.170563	1943.067696
86800000	1886.384568	1910.542025	2003.124537	1977.628704	1841.681840	1993.318287	1943.214338
86900000	1841.728737	1898.936094	2005.826429	1962.178108	1796.958179	1997.191291	1912.068709
87000000	1873.302626	1915.151409	2003.293413	1964.133383	1830.124247	1999.678438	1920.568498
87100000	1861.140849	1908.502292	1994.330332	1962.834542	1797.249137	1990.416708	1920.233791
87200000	1866.173417	1895.372119	2003.668447	1974.951917	1786.347117	1988.562477	1883.147617
87300000	1837.022911	1898.118128	1992.119364	1972.179538	1760.550514	1995.163800	1903.840428
87400000	1866.159131	1898.113315	1998.127384	1974.157768	1791.283541	1980.965210	1907.070000
87500000	1853.731981	1898.383285	2002.197015	1981.049743	1813.894955	1999.313695	1911.180385
87600000	1845.444686	1892.395921	2006.457858	1981.577456	1780.451360	1988.022239	1876.065601
87700000	1772.366316	1861.098954	2005.562645	1979.538448	1763.523677	1989.298861	1910.809301
87800000	1802.826161	1877.667833	1994.784681	1980.351474	1736.182754	1984.323353	1887.856149
87900000	1890.409626	1894.567938	2005.461773	1970.706260	1814.840464	1995.504057	1913.736991
88000000	1830.696588	1892.569165	2004.719004	1976.805490	1788.875325	1980.357656	1870.101160
88100000	1801.257346	1892.753815	1991.627087	1970.672136	1777.028040	1985.625621	1906.867289
88200000	1830.755481	1909.207139	1991.835922	1966.869840	1776.462082	1972.823208	1895.833408
88300000	1821.524381	1905.372271	1993.980728	1966.713047	1787.777320	1984.351906	1905.347832
88400000	1871.366823	1908.057798	2000.933199	1972.392942	1765.590656	1988.019450	1887.492892
88500000	1843.954225	1906.956960	1993.597367	1977.507056	1795.203287	1984.600320	1923.875461
88600000	1826.736839	1896.973966	2003.486637	1979.661559	1806.285888	1954.828175	1876.964090
88700000	1813.895567	1874.724120	1996.989875	1967.889354	1801.994687	1994.256823	1927.061904
88800000	1806.681392	1882.416525	2002.492241	1978.685200	1800.813305	1962.272298	1889.183863
88900000	1870.564915	1932.786900	2005.710459	1973.632038	1836.956995	1992.371732	1905.991193
89000000	1879.836078	1912.553060	2004.250885	1977.665388	1826.550460	1991.646669	1911.987057
89100000	1864.235760	1917.491891	2002.500378	1968.475331	1837.391564	1988.099430	1934.279131
89200000	1891.854951	1917.516913	2000.233315	1976.966769	1836.370986	1996.879298	1939.030520
89300000	1904.452588	1917.615426	2001.807385	1976.798344	1836.719399	1992.434887	1938.768286
89400000	1843.125194	1897.550008	2006.590069	1971.433917	1768.623138	1970.760654	1887.347532
89500000	1842.713738	1883.866302	2005.289891	1980.180452	1767.555109	1968.079879	1904.043917
89600000	1785.683314	1892.169045	1998.904037	1977.182765	1768.727233	1981.569699	1896.299059
89700000	1772.401906	1882.919630	2003.557827	1978.231044	1781.982688	1988.655760	1909.015011
89800000	1809.916498	1884.956180	2002.018860	1976.889023	1784.498262	1998.040709	1920.448925
89900000	1844.424971	1900.442912	2004.637345	1974.840463	1792.534101	1993.217908	1879.532991
90000000	1786.712578	1881.442912	2000.598683	1977.368795	1727.050419	1990.135446	1885.593608
90100000	1827.139456	1897.153068	1991.117300	1981.052001	1786.445832	1990.814847	1897.438498
90200000	1896.145565	1916.365437	1992.257726	1964.290062	1836.356919	1992.662600	1928.588855
90300000	1861.713874	1921.430731	1996.315628	1980.762377	1825.525815	1997.357111	1925.379355
90400000	1841.593223	1881.134919	2002.734884	1974.586587	1794.067465	1989.199270	1891.235679
90500000	1817.888027	1863.136264	2003.646085	1959.357485	1759.628101	1987.409572	1895.085546
90600000	1815.412053	1890.199160	2004.158534	1980.845590	1812.425657	1991.092753	1914.742420
90700000	1850.546043	1891.473942	1997.966082	1968.211530	1805.317052	1992.467198	1912.118756
90800000	1716.480336	1902.440411	1999.252562	1977.919642	1773.842406	1992.052170	1888.725323
90900000	1784.677830	1893.989287	1998.001699	1978.309694	1799.894268	1978.493976	1898.329051
91000000	1771.532647	1901.210880	1999.395878	1972.597981	1810.977144	1969.058045	1892.547440
91100000	1841.264524	1909.715485	2000.027500	1979.351710	1809.125817	1985.946168	1897.702265
91200000	1861.127832	1902.112781	2003.284087	1971.183335	1814.226523	1974.003395	1927.782016
91300000	1869.768776	1900.426439	2003.464892	1976.825277	1804.991781	1979.366092	1885.918515
91400000	1857.682834	1921.775689	1995.814679	1977.158135	1803.930814	1996.593074	1905.492584
91500000	1876.500326	1908.314076	2006.433991	1979.449974	1829.913171	1982.305109	1913.789337
91600000	1831.941097	1910.426547	2006.884535	1979.162094	1821.598543	1993.344991	1891.861164
91700000	1847.582383	1907.808481	1993.951736	1980.660605	1845.529251	2000.981748	1932.953203
91800000	1874.870054	1901.020704	2001.028874	1981.831830	1805.853100	1989.476571	1917.096814
91900000	1879.434071	1919.460044	1998.734677	1981.764175	1834.704203	1999.856963	1935.484049
92000000	1850.264126	1937.687696	1998.230828	1968.379910	1824.238179	2000.568267	1939.686701
92100000	1812.274487	1916.584215	1999.735944	1981.474714	1772.225765	1984.187267	1923.117333
92200000	1860.370320	1890.767606	2001.897891	1979.737192	1744.905324	1985.804572	1925.306483
92300000	1868.831894	1927.191992	1999.789624	1980.207202	1825.297407	1985.166115	1889.062845
92400000	1892.833684	1932.482756	1998.441038	1975.830807	1851.007504	1995.294156	1941.177051
92500000	1892.165907	1922.977621	1996.844918	1979.019978	1837.958715	1991.396910	1924.772538
92600000	1875.525803	1933.535371	2007.015640	1975.161676	1842.933944	1994.313422	1931.381747
92700000	1830.075656	1905.227427	1999.795761	1977.660178	1822.171356	1984.393436	1910.037171
92800000	1863.876084	1914.382916	2005.022378	1978.542773	1850.121542	1995.347824	1924.919297
92900000	1850.478155	1930.022077	2005.141377	1979.113120	1856.387119	1999.962893	1947.235633
93000000	1881.667204	1934.022783	2006.226011	1976.787022	1847.369717	1992.594271	1916.900082
93100000	1889.801773	1923.393113	2003.092370	1975.961779	1854.157678	1996.379996	1925.793160
93200000	1898.125050	1935.603240	2005.973431	1977.333915	1834.805403	2000.631676	1907.573169
93300000	1849.352068	1914.953503	2006.557894	1975.195914	1813.618336	1984.002246	1923.996103
93400000	1838.502196	1900.132652	1997.989180	1980.425990	1821.470979	1980.139539	1913.935828
93500000	1830.577594	1897.711386	2001.811620	1980.667239	1825.954776	1991.532051	1895.171170
93600000	1841.662066	1888.742685	2003.633218	1977.862857	1751.794959	1987.361797	1877.190392
93700000	1875.192182	1903.765798	1998.178061	1978.418092	1767.026801	1983.375156	1928.553191
93800000	1817.563188	1928.500990	2005.539310	1973.943399	1813.863394	1989.714904	1931.775281
93900000	1875.107086	1926.442673	1999.087551	1981.294226	1807.146077	1998.653432	1937.432973
94000000	1894.192137	1932.006550	2002.719218	1980.254027	1826.286361	1994.558020	1917.118587
94100000	1888.901235	1927.213318	2002.146551	1974.426699	1825.285395	1977.992038	1910.242887
94200000	1856.619374	1934.792903	2002.050003	1975.682916	1817.692466	1998.043018	1916.442095
94300000	1879.185219	1943.460056	2007.298093	1981.119318	1827.710099	2000.559735	1962.044457
94400000	1888.294950	1919.173890	1998.632955	1979.808719	1823.576770	1998.161399	1941.280447
94500000	1865.782352	1936.903319	2004.129153	1979.716299	1862.500233	1987.397476	1936.412210
94600000	1910.070804	1929.428923	2002.278422	1975.443729	1850.779255	1985.935325	1921.446187
94700000	1892.901084	1921.799300	2005.684583	1974.728441	1841.208998	1999.895693	1923.639655
94800000	1907.437553	1942.247400	2003.865752	1975.029979	1847.224415	1989.000646	1941.352161
94900000	1854.216096	1902.580514	1991.573767	1980.380437	1843.167102	1989.105698	1949.251922
95000000	1852.722644	1892.526805	2006.597205	1981.345904	1860.304721	1993.434055	1926.776394
95100000	1876.263564	1894.430084	2006.552489	1981.306533	1827.390286	1999.902768	1916.594192
95200000	1867.605216	1891.559123	1997.464656	1971.381386	1769.990650	1976.991879	1913.987665
95300000	1861.784794	1898.024498	2004.550561	1981.140458	1820.404575	2001.520519	1910.598570
95400000	1804.946870	1881.590545	2004.427449	1974.572409	1808.030637	1982.669693	1900.356532
95500000	1827.851470	1906.507947	1997.784920	1973.162557	1815.642656	1991.664365	1877.566264
95600000	1732.898704	1850.246070	1988.121933	1965.350112	1777.383589	1982.911506	1885.466007
95700000	1827.442931	1872.441651	1997.737246	1981.790160	1807.322024	1991.168210	1899.817139
95800000	1852.660012	1916.426186	2007.039606	1977.104789	1834.987966	1992.869019	1919.856108
95900000	1854.166303	1897.581373	2003.304303	1981.094488	1826.953901	1997.909186	1914.081245
96000000	1813.429354	1908.542336	2001.953396	1973.781784	1818.340317	1998.003822	1891.367164
96100000	1874.534319	1903.835052	2005.674757	1975.467515	1844.329316	1996.939202	1919.183536
96200000	1860.604104	1930.513318	2001.833832	1980.181364	1859.816944	1995.241306	1916.786233
96300000	1902.414957	1928.992401	2003.372636	1974.229390	1845.946038	2003.927681	1940.893711
96400000	1914.256433	1948.609268	2007.076320	1975.633583	1842.763956	1998.907777	1929.006541
96500000	1916.462000	1927.563987	1996.737238	1981.412135	1846.324608	1990.178921	1942.276820
96600000	1909.889244	1957.046070	2006.140590	1981.775397	1857.966752	2000.152253	1936.286111
96700000	1880.246785	1938.683675	2003.947386	1974.992556	1834.692677	1996.502895	1932.186478
96800000	1881.469110	1919.298793	1999.967268	1979.880699	1797.982516	1998.085606	1937.342286
96900000	1865.763690	1920.454855	1995.170582	1968.761444	1811.989058	1991.174747	1893.228121
97000000	1840.330504	1905.299299	1994.754605	1981.975835	1790.925416	1982.785727	1909.668507
97100000	1852.740055	1915.579742	1998.555231	1980.228264	1771.471470	1991.682287	1887.652968
97200000	1808.627511	1884.887276	2001.539238	1962.847886	1772.195045	1988.120374	1855.941711
97300000	1795.169798	1886.462103	1997.434346	1959.834918	1701.815682	1995.825730	1859.531911
97400000	1834.335625	1890.265434	2005.820145	1980.583471	1785.979951	1988.856080	1890.835590
97500000	1805.934580	1878.380889	1987.733010	1977.387109	1769.951549	1983.828206	1887.181724
97600000	1809.182478	1888.808937	1996.289187	1979.211859	1804.026894	1976.635656	1898.894430
97700000	1835.299219	1864.071362	2005.526065	1980.932637	1783.563134	1985.341339	1894.303103
97800000	1828.177195	1894.663474	2000.743571	1978.864127	1791.305791	1995.865825	1918.040133
97900000	1805.353446	1876.043084	1998.537559	1972.898671	1737.050216	1994.101948	1921.631121
98000000	1788.168751	1874.527103	1994.012086	1978.663735	1756.579840	1987.914690	1893.206230
98100000	1779.616717	1870.944644	2001.662583	1981.499272	1754.236017	1971.765481	1861.004882
98200000	1820.397382	1907.044021	2003.338805	1975.221704	1797.813457	1967.126863	1916.714020
